Id,Category
1867270.jpg,bart_simpson
1874950.jpg,charles_montgomery_burns
188794.jpg,apu_nahasapeemapetilon
190352.jpg,krusty_the_clown
1908045.jpg,lenny_leonard
1930644.jpg,homer_simpson
1939801.jpg,homer_simpson
1957668.jpg,moe_szyslak
202663.jpg,abraham_grampa_simpson
2030758.jpg,homer_simpson
2046262.jpg,charles_montgomery_burns
205162.jpg,lisa_simpson
2058258.jpg,charles_montgomery_burns
2061694.jpg,ned_flanders
2075121.jpg,moe_szyslak
2082718.jpg,lenny_leonard
2089446.jpg,marge_simpson
2094311.jpg,chief_wiggum
2098620.jpg,krusty_the_clown
2105985.jpg,milhouse_van_houten
2115108.jpg,marge_simpson
2118361.jpg,ned_flanders
2122040.jpg,krusty_the_clown
2124927.jpg,bart_simpson
2133408.jpg,marge_simpson
2146359.jpg,comic_book_guy
2155993.jpg,lisa_simpson
215825.jpg,bart_simpson
2166442.jpg,apu_nahasapeemapetilon
2166448.jpg,marge_simpson
2181937.jpg,homer_simpson
2183555.jpg,moe_szyslak
218567.jpg,kent_brockman
2207876.jpg,moe_szyslak
2208856.jpg,moe_szyslak
2212550.jpg,abraham_grampa_simpson
2213168.jpg,krusty_the_clown
2216497.jpg,moe_szyslak
2237845.jpg,lisa_simpson
2251128.jpg,charles_montgomery_burns
2267714.jpg,marge_simpson
2290363.jpg,lenny_leonard
2299429.jpg,bart_simpson
2300928.jpg,chief_wiggum
2303063.jpg,homer_simpson
2305905.jpg,chief_wiggum
2352940.jpg,homer_simpson
2356941.jpg,krusty_the_clown
2360393.jpg,marge_simpson
2375413.jpg,marge_simpson
2375672.jpg,milhouse_van_houten
2377638.jpg,krusty_the_clown
2378648.jpg,homer_simpson
2391858.jpg,milhouse_van_houten
2407023.jpg,kent_brockman
2432942.jpg,charles_montgomery_burns
2453347.jpg,homer_simpson
245360.jpg,ned_flanders
2467504.jpg,lisa_simpson
2479238.jpg,edna_krabappel
2486911.jpg,ned_flanders
2508129.jpg,abraham_grampa_simpson
2522728.jpg,chief_wiggum
2538746.jpg,charles_montgomery_burns
2540821.jpg,moe_szyslak
2556290.jpg,krusty_the_clown
2559238.jpg,milhouse_van_houten
2581283.jpg,moe_szyslak
2605634.jpg,comic_book_guy
2609080.jpg,marge_simpson
2622538.jpg,apu_nahasapeemapetilon
2635927.jpg,homer_simpson
2646458.jpg,homer_simpson
264975.jpg,charles_montgomery_burns
2654178.jpg,mayor_quimby
2664487.jpg,charles_montgomery_burns
2674276.jpg,moe_szyslak
2680549.jpg,homer_simpson
2692916.jpg,abraham_grampa_simpson
269909.jpg,homer_simpson
270098.jpg,homer_simpson
2702650.jpg,homer_simpson
271644.jpg,abraham_grampa_simpson
2719440.jpg,apu_nahasapeemapetilon
272659.jpg,marge_simpson
2733520.jpg,chief_wiggum
2750224.jpg,apu_nahasapeemapetilon
2750836.jpg,charles_montgomery_burns
2752695.jpg,ned_flanders
2779897.jpg,krusty_the_clown
2783272.jpg,kent_brockman
280070.jpg,lenny_leonard
2813932.jpg,moe_szyslak
2815679.jpg,krusty_the_clown
2828488.jpg,abraham_grampa_simpson
2832170.jpg,edna_krabappel
2839139.jpg,bart_simpson
2841361.jpg,lisa_simpson
284866.jpg,chief_wiggum
2848810.jpg,abraham_grampa_simpson
2881643.jpg,abraham_grampa_simpson
2888096.jpg,milhouse_van_houten
2888262.jpg,charles_montgomery_burns
2906444.jpg,bart_simpson
2909220.jpg,chief_wiggum
2909853.jpg,moe_szyslak
2946289.jpg,moe_szyslak
2959362.jpg,abraham_grampa_simpson
2964822.jpg,moe_szyslak
2966113.jpg,bart_simpson
2976912.jpg,marge_simpson
2991913.jpg,apu_nahasapeemapetilon
3053357.jpg,milhouse_van_houten
3066408.jpg,homer_simpson
3077497.jpg,moe_szyslak
307912.jpg,lisa_simpson
308128.jpg,ned_flanders
3084304.jpg,apu_nahasapeemapetilon
3091504.jpg,milhouse_van_houten
3107674.jpg,moe_szyslak
3110739.jpg,moe_szyslak
3112784.jpg,kent_brockman
3119661.jpg,abraham_grampa_simpson
3120762.jpg,carl_carlson
313576.jpg,chief_wiggum
3138985.jpg,homer_simpson
3144436.jpg,homer_simpson
3151885.jpg,abraham_grampa_simpson
3161976.jpg,bart_simpson
3180067.jpg,krusty_the_clown
3183075.jpg,mayor_quimby
3188143.jpg,charles_montgomery_burns
3189127.jpg,homer_simpson
3199092.jpg,chief_wiggum
3211801.jpg,charles_montgomery_burns
3222806.jpg,krusty_the_clown
3242214.jpg,charles_montgomery_burns
3243539.jpg,moe_szyslak
3254606.jpg,ned_flanders
3263431.jpg,bart_simpson
3280534.jpg,homer_simpson
3288695.jpg,ned_flanders
3290650.jpg,homer_simpson
330949.jpg,moe_szyslak
332006.jpg,marge_simpson
3325026.jpg,abraham_grampa_simpson
3336888.jpg,lisa_simpson
3346977.jpg,chief_wiggum
337083.jpg,cletus_spuckler
3371176.jpg,lisa_simpson
3389066.jpg,milhouse_van_houten
3391501.jpg,charles_montgomery_burns
3397107.jpg,homer_simpson
3399638.jpg,lisa_simpson
3400730.jpg,mayor_quimby
3408219.jpg,homer_simpson
3409226.jpg,homer_simpson
3437226.jpg,abraham_grampa_simpson
3438086.jpg,kent_brockman
3440431.jpg,chief_wiggum
3456230.jpg,krusty_the_clown
3458858.jpg,lisa_simpson
3474088.jpg,moe_szyslak
3498334.jpg,mayor_quimby
3499768.jpg,homer_simpson
3499983.jpg,martin_prince
3507217.jpg,homer_simpson
351459.jpg,bart_simpson
3526588.jpg,krusty_the_clown
3532862.jpg,homer_simpson
3538438.jpg,abraham_grampa_simpson
3545883.jpg,chief_wiggum
3549930.jpg,krusty_the_clown
3567249.jpg,barney_gumble
3568484.jpg,ned_flanders
3582801.jpg,ned_flanders
3586777.jpg,moe_szyslak
3591694.jpg,ned_flanders
3596450.jpg,moe_szyslak
3606806.jpg,bart_simpson
3622876.jpg,moe_szyslak
362810.jpg,bart_simpson
3629189.jpg,krusty_the_clown
3629444.jpg,homer_simpson
3661067.jpg,apu_nahasapeemapetilon
37028.jpg,marge_simpson
3708214.jpg,moe_szyslak
3712281.jpg,lisa_simpson
3713968.jpg,milhouse_van_houten
3731152.jpg,comic_book_guy
3768463.jpg,lisa_simpson
3781639.jpg,abraham_grampa_simpson
3788799.jpg,abraham_grampa_simpson
3799328.jpg,krusty_the_clown
3801887.jpg,abraham_grampa_simpson
382104.jpg,krusty_the_clown
3822108.jpg,bart_simpson
3837357.jpg,barney_gumble
3840673.jpg,milhouse_van_houten
3842524.jpg,milhouse_van_houten
3859302.jpg,bart_simpson
386864.jpg,charles_montgomery_burns
3878052.jpg,moe_szyslak
3878244.jpg,marge_simpson
3878680.jpg,homer_simpson
3882054.jpg,ned_flanders
3920572.jpg,lenny_leonard
3930810.jpg,marge_simpson
3938404.jpg,milhouse_van_houten
39498.jpg,charles_montgomery_burns
3966701.jpg,abraham_grampa_simpson
3970743.jpg,marge_simpson
3976411.jpg,homer_simpson
3978499.jpg,homer_simpson
3989189.jpg,milhouse_van_houten
4007460.jpg,carl_carlson
4012164.jpg,abraham_grampa_simpson
4032793.jpg,ned_flanders
4053151.jpg,ned_flanders
4059345.jpg,marge_simpson
4062145.jpg,lisa_simpson
4066806.jpg,ned_flanders
4071226.jpg,lisa_simpson
4100457.jpg,moe_szyslak
4110814.jpg,chief_wiggum
4119361.jpg,homer_simpson
4127148.jpg,bart_simpson
4127626.jpg,charles_montgomery_burns
41290.jpg,edna_krabappel
416680.jpg,bart_simpson
4172449.jpg,kent_brockman
4187911.jpg,charles_montgomery_burns
419945.jpg,krusty_the_clown
4215519.jpg,kent_brockman
4216318.jpg,moe_szyslak
423045.jpg,krusty_the_clown
4234135.jpg,marge_simpson
4236988.jpg,chief_wiggum
4242104.jpg,ned_flanders
4248357.jpg,bart_simpson
4252395.jpg,abraham_grampa_simpson
4274079.jpg,charles_montgomery_burns
4287997.jpg,moe_szyslak
4292779.jpg,bart_simpson
4296929.jpg,kent_brockman
4315662.jpg,homer_simpson
4322100.jpg,charles_montgomery_burns
4325818.jpg,bart_simpson
4335416.jpg,homer_simpson
4365136.jpg,bart_simpson
4365310.jpg,milhouse_van_houten
4374467.jpg,charles_montgomery_burns
4387835.jpg,chief_wiggum
4400066.jpg,homer_simpson
4402228.jpg,krusty_the_clown
4412504.jpg,ned_flanders
4415822.jpg,edna_krabappel
4416164.jpg,marge_simpson
4442924.jpg,charles_montgomery_burns
4451605.jpg,milhouse_van_houten
4472553.jpg,lisa_simpson
4485500.jpg,chief_wiggum
4487546.jpg,homer_simpson
4499988.jpg,homer_simpson
4503919.jpg,lisa_simpson
45045.jpg,charles_montgomery_burns
450658.jpg,ned_flanders
4540672.jpg,moe_szyslak
4584084.jpg,lisa_simpson
4593543.jpg,marge_simpson
4597274.jpg,charles_montgomery_burns
4600805.jpg,charles_montgomery_burns
461179.jpg,chief_wiggum
4642489.jpg,ned_flanders
4643479.jpg,krusty_the_clown
4645880.jpg,homer_simpson
4658705.jpg,charles_montgomery_burns
4665974.jpg,krusty_the_clown
4671490.jpg,milhouse_van_houten
4673527.jpg,krusty_the_clown
4697875.jpg,marge_simpson
4720911.jpg,bart_simpson
4726422.jpg,ned_flanders
4737031.jpg,ned_flanders
4745979.jpg,bart_simpson
474724.jpg,charles_montgomery_burns
4758644.jpg,chief_wiggum
4760881.jpg,bart_simpson
4765058.jpg,krusty_the_clown
4767858.jpg,ned_flanders
4775240.jpg,bart_simpson
478110.jpg,charles_montgomery_burns
4793957.jpg,apu_nahasapeemapetilon
4795045.jpg,charles_montgomery_burns
4801000.jpg,moe_szyslak
4828591.jpg,comic_book_guy
4831580.jpg,kent_brockman
4877003.jpg,moe_szyslak
4877827.jpg,charles_montgomery_burns
488456.jpg,moe_szyslak
4889117.jpg,ned_flanders
489211.jpg,apu_nahasapeemapetilon
4894300.jpg,bart_simpson
4894688.jpg,ned_flanders
489723.jpg,bart_simpson
4910056.jpg,charles_montgomery_burns
4925822.jpg,chief_wiggum
4926455.jpg,moe_szyslak
4928143.jpg,moe_szyslak
493007.jpg,edna_krabappel
493292.jpg,lenny_leonard
4943980.jpg,marge_simpson
4944609.jpg,krusty_the_clown
4973575.jpg,moe_szyslak
4987430.jpg,ned_flanders
5003340.jpg,abraham_grampa_simpson
5022101.jpg,bart_simpson
5040201.jpg,krusty_the_clown
5061052.jpg,moe_szyslak
5067467.jpg,marge_simpson
5081346.jpg,marge_simpson
5101092.jpg,carl_carlson
5111107.jpg,moe_szyslak
5114769.jpg,apu_nahasapeemapetilon
5130274.jpg,mayor_quimby
5131821.jpg,homer_simpson
513298.jpg,milhouse_van_houten
5135028.jpg,milhouse_van_houten
5144168.jpg,marge_simpson
514739.jpg,homer_simpson
5156458.jpg,milhouse_van_houten
515784.jpg,marge_simpson
5181631.jpg,milhouse_van_houten
5185882.jpg,kent_brockman
518762.jpg,homer_simpson
5187820.jpg,ned_flanders
5221523.jpg,lisa_simpson
5226104.jpg,abraham_grampa_simpson
5226714.jpg,bart_simpson
5256509.jpg,marge_simpson
5260451.jpg,homer_simpson
5283661.jpg,bart_simpson
5292560.jpg,lisa_simpson
5293728.jpg,charles_montgomery_burns
5294440.jpg,abraham_grampa_simpson
5309298.jpg,apu_nahasapeemapetilon
5317523.jpg,bart_simpson
5317703.jpg,krusty_the_clown
532262.jpg,marge_simpson
5323689.jpg,homer_simpson
5346760.jpg,marge_simpson
5373167.jpg,krusty_the_clown
5400528.jpg,moe_szyslak
5407148.jpg,ned_flanders
5431559.jpg,homer_simpson
5441101.jpg,chief_wiggum
5443746.jpg,homer_simpson
5476365.jpg,chief_wiggum
5485355.jpg,lenny_leonard
5485767.jpg,ned_flanders
5515218.jpg,marge_simpson
5524456.jpg,moe_szyslak
552562.jpg,lenny_leonard
5530364.jpg,chief_wiggum
5546394.jpg,marge_simpson
5560495.jpg,milhouse_van_houten
557703.jpg,bart_simpson
5585297.jpg,bart_simpson
5591594.jpg,chief_wiggum
5592454.jpg,charles_montgomery_burns
5602910.jpg,bart_simpson
5621265.jpg,chief_wiggum
5628662.jpg,chief_wiggum
5647995.jpg,moe_szyslak
5653004.jpg,krusty_the_clown
5662667.jpg,milhouse_van_houten
5672565.jpg,marge_simpson
5691424.jpg,barney_gumble
5692048.jpg,milhouse_van_houten
5696199.jpg,abraham_grampa_simpson
5702549.jpg,chief_wiggum
5719310.jpg,moe_szyslak
5759636.jpg,homer_simpson
5763668.jpg,moe_szyslak
5765290.jpg,marge_simpson
5776350.jpg,bart_simpson
5787130.jpg,chief_wiggum
5788295.jpg,groundskeeper_willie
5789135.jpg,homer_simpson
5794918.jpg,edna_krabappel
5823688.jpg,ned_flanders
5826877.jpg,moe_szyslak
5827621.jpg,milhouse_van_houten
5838399.jpg,krusty_the_clown
5839496.jpg,charles_montgomery_burns
5847608.jpg,bart_simpson
5850225.jpg,apu_nahasapeemapetilon
5861546.jpg,homer_simpson
5863237.jpg,comic_book_guy
5868414.jpg,homer_simpson
5887289.jpg,ned_flanders
5893700.jpg,milhouse_van_houten
5903827.jpg,moe_szyslak
5906125.jpg,marge_simpson
5910608.jpg,marge_simpson
5923870.jpg,bart_simpson
5931366.jpg,homer_simpson
5938494.jpg,bart_simpson
5947553.jpg,homer_simpson
5953052.jpg,bart_simpson
5977252.jpg,moe_szyslak
5982992.jpg,moe_szyslak
5994450.jpg,apu_nahasapeemapetilon
599913.jpg,homer_simpson
6002439.jpg,abraham_grampa_simpson
6017547.jpg,charles_montgomery_burns
6028212.jpg,marge_simpson
6030952.jpg,edna_krabappel
6038515.jpg,ned_flanders
6062729.jpg,milhouse_van_houten
6066154.jpg,chief_wiggum
6074993.jpg,lisa_simpson
6090517.jpg,barney_gumble
6091990.jpg,krusty_the_clown
6094447.jpg,ned_flanders
6096006.jpg,bart_simpson
6102123.jpg,bart_simpson
6109556.jpg,abraham_grampa_simpson
61118.jpg,bart_simpson
6115974.jpg,comic_book_guy
6128905.jpg,moe_szyslak
6129006.jpg,apu_nahasapeemapetilon
6161843.jpg,moe_szyslak
6169657.jpg,abraham_grampa_simpson
6184224.jpg,edna_krabappel
6197746.jpg,charles_montgomery_burns
6207058.jpg,edna_krabappel
6211685.jpg,marge_simpson
622653.jpg,charles_montgomery_burns
6253932.jpg,marge_simpson
6311043.jpg,moe_szyslak
63151.jpg,chief_wiggum
6329045.jpg,chief_wiggum
6363749.jpg,charles_montgomery_burns
6368145.jpg,ned_flanders
6381622.jpg,marge_simpson
640733.jpg,krusty_the_clown
6407602.jpg,milhouse_van_houten
64109.jpg,homer_simpson
6411342.jpg,homer_simpson
6412737.jpg,chief_wiggum
6432440.jpg,moe_szyslak
6440164.jpg,moe_szyslak
6469558.jpg,bart_simpson
6477934.jpg,homer_simpson
6505380.jpg,moe_szyslak
6509723.jpg,moe_szyslak
6516332.jpg,krusty_the_clown
6523082.jpg,ned_flanders
6537614.jpg,apu_nahasapeemapetilon
6561774.jpg,charles_montgomery_burns
6564657.jpg,milhouse_van_houten
656866.jpg,milhouse_van_houten
6580470.jpg,moe_szyslak
6590727.jpg,krusty_the_clown
6608324.jpg,moe_szyslak
6609935.jpg,abraham_grampa_simpson
6628545.jpg,abraham_grampa_simpson
6630256.jpg,homer_simpson
6651162.jpg,homer_simpson
6651365.jpg,moe_szyslak
6656659.jpg,charles_montgomery_burns
6671023.jpg,krusty_the_clown
6672921.jpg,marge_simpson
6673608.jpg,moe_szyslak
6674088.jpg,homer_simpson
6696324.jpg,homer_simpson
6719528.jpg,chief_wiggum
6730563.jpg,moe_szyslak
6738946.jpg,marge_simpson
6739313.jpg,ned_flanders
6748185.jpg,bart_simpson
6765870.jpg,homer_simpson
6768722.jpg,mayor_quimby
677284.jpg,apu_nahasapeemapetilon
6775206.jpg,moe_szyslak
6783973.jpg,abraham_grampa_simpson
6784434.jpg,charles_montgomery_burns
6791345.jpg,homer_simpson
6809583.jpg,charles_montgomery_burns
6816675.jpg,abraham_grampa_simpson
6837372.jpg,chief_wiggum
6843541.jpg,ned_flanders
6852220.jpg,homer_simpson
6870258.jpg,carl_carlson
6875087.jpg,kent_brockman
688037.jpg,charles_montgomery_burns
6881097.jpg,bart_simpson
6885296.jpg,homer_simpson
6887762.jpg,charles_montgomery_burns
6887973.jpg,krusty_the_clown
6893372.jpg,ned_flanders
6895123.jpg,krusty_the_clown
6904949.jpg,krusty_the_clown
6907221.jpg,moe_szyslak
6914785.jpg,krusty_the_clown
6916033.jpg,homer_simpson
6943779.jpg,chief_wiggum
6955887.jpg,homer_simpson
6967841.jpg,abraham_grampa_simpson
697785.jpg,homer_simpson
6978912.jpg,charles_montgomery_burns
6987092.jpg,charles_montgomery_burns
6991605.jpg,ned_flanders
7002923.jpg,lisa_simpson
7026764.jpg,chief_wiggum
7028975.jpg,homer_simpson
7030150.jpg,krusty_the_clown
7039988.jpg,milhouse_van_houten
7058711.jpg,homer_simpson
7067769.jpg,moe_szyslak
707362.jpg,milhouse_van_houten
7078628.jpg,homer_simpson
7100592.jpg,homer_simpson
7107493.jpg,moe_szyslak
7121740.jpg,abraham_grampa_simpson
7131050.jpg,apu_nahasapeemapetilon
7153105.jpg,lisa_simpson
7153973.jpg,ned_flanders
7161116.jpg,milhouse_van_houten
7167597.jpg,marge_simpson
717070.jpg,bart_simpson
7176202.jpg,ned_flanders
7176999.jpg,charles_montgomery_burns
718760.jpg,moe_szyslak
7191199.jpg,abraham_grampa_simpson
7194511.jpg,homer_simpson
7196926.jpg,moe_szyslak
7203404.jpg,krusty_the_clown
7212272.jpg,ned_flanders
7217085.jpg,marge_simpson
722812.jpg,homer_simpson
7245616.jpg,ned_flanders
7255259.jpg,marge_simpson
729212.jpg,krusty_the_clown
7308905.jpg,chief_wiggum
7330353.jpg,bart_simpson
7333571.jpg,moe_szyslak
7342728.jpg,abraham_grampa_simpson
7352257.jpg,homer_simpson
7354414.jpg,milhouse_van_houten
7367182.jpg,ned_flanders
7376539.jpg,apu_nahasapeemapetilon
7385909.jpg,homer_simpson
7393055.jpg,chief_wiggum
7398003.jpg,ned_flanders
7400888.jpg,homer_simpson
7407849.jpg,milhouse_van_houten
7410915.jpg,edna_krabappel
741857.jpg,lisa_simpson
7426832.jpg,krusty_the_clown
7430630.jpg,moe_szyslak
7432421.jpg,milhouse_van_houten
7439980.jpg,charles_montgomery_burns
7465284.jpg,marge_simpson
7468830.jpg,moe_szyslak
7484050.jpg,lisa_simpson
7528809.jpg,marge_simpson
7531675.jpg,marge_simpson
756049.jpg,moe_szyslak
7576684.jpg,krusty_the_clown
7604618.jpg,comic_book_guy
7610172.jpg,charles_montgomery_burns
7610703.jpg,charles_montgomery_burns
7613799.jpg,moe_szyslak
7614938.jpg,kent_brockman
7616958.jpg,ned_flanders
7619698.jpg,homer_simpson
7619834.jpg,ned_flanders
7637998.jpg,ned_flanders
7639951.jpg,krusty_the_clown
7663674.jpg,krusty_the_clown
7670722.jpg,homer_simpson
7671981.jpg,apu_nahasapeemapetilon
7678357.jpg,homer_simpson
7681725.jpg,moe_szyslak
7684385.jpg,lisa_simpson
7696406.jpg,abraham_grampa_simpson
7696986.jpg,krusty_the_clown
7699773.jpg,marge_simpson
7709544.jpg,moe_szyslak
7714186.jpg,bart_simpson
7729005.jpg,homer_simpson
7732638.jpg,abraham_grampa_simpson
7748700.jpg,homer_simpson
7755273.jpg,lisa_simpson
7758705.jpg,moe_szyslak
7769794.jpg,charles_montgomery_burns
779204.jpg,moe_szyslak
7795995.jpg,edna_krabappel
7825695.jpg,bart_simpson
7834397.jpg,bart_simpson
7841276.jpg,moe_szyslak
786165.jpg,chief_wiggum
7904475.jpg,ned_flanders
7906301.jpg,comic_book_guy
7954413.jpg,moe_szyslak
7955274.jpg,charles_montgomery_burns
7963040.jpg,ned_flanders
7970189.jpg,moe_szyslak
7972369.jpg,charles_montgomery_burns
7973999.jpg,lenny_leonard
8000759.jpg,ned_flanders
8003670.jpg,milhouse_van_houten
8006112.jpg,chief_wiggum
8022621.jpg,edna_krabappel
8022817.jpg,bart_simpson
8030533.jpg,apu_nahasapeemapetilon
8043832.jpg,marge_simpson
8045174.jpg,apu_nahasapeemapetilon
8045310.jpg,moe_szyslak
8045653.jpg,milhouse_van_houten
8049760.jpg,moe_szyslak
8051127.jpg,bart_simpson
8062776.jpg,krusty_the_clown
8063649.jpg,moe_szyslak
8069320.jpg,martin_prince
8076687.jpg,krusty_the_clown
8087957.jpg,milhouse_van_houten
809937.jpg,bart_simpson
8111763.jpg,comic_book_guy
8116525.jpg,moe_szyslak
8119782.jpg,comic_book_guy
813074.jpg,chief_wiggum
8158626.jpg,chief_wiggum
817049.jpg,milhouse_van_houten
8196318.jpg,moe_szyslak
8199359.jpg,marge_simpson
8219625.jpg,krusty_the_clown
8225632.jpg,homer_simpson
8226264.jpg,abraham_grampa_simpson
8227651.jpg,charles_montgomery_burns
8241134.jpg,lisa_simpson
8250615.jpg,comic_book_guy
8252800.jpg,krusty_the_clown
8263045.jpg,charles_montgomery_burns
828501.jpg,marge_simpson
8294449.jpg,moe_szyslak
8299622.jpg,homer_simpson
8300399.jpg,lenny_leonard
8308370.jpg,lisa_simpson
8310091.jpg,homer_simpson
8311751.jpg,charles_montgomery_burns
8312086.jpg,homer_simpson
8313285.jpg,krusty_the_clown
8332007.jpg,krusty_the_clown
8332917.jpg,ned_flanders
833502.jpg,apu_nahasapeemapetilon
8342664.jpg,charles_montgomery_burns
834514.jpg,homer_simpson
8350846.jpg,bart_simpson
8366214.jpg,lisa_simpson
8370463.jpg,moe_szyslak
8391490.jpg,milhouse_van_houten
8432653.jpg,chief_wiggum
8453771.jpg,lisa_simpson
8457821.jpg,bart_simpson
8465195.jpg,ned_flanders
8475651.jpg,homer_simpson
8511314.jpg,marge_simpson
8511375.jpg,homer_simpson
8515796.jpg,charles_montgomery_burns
8518723.jpg,homer_simpson
8525644.jpg,apu_nahasapeemapetilon
8539603.jpg,comic_book_guy
8545932.jpg,lisa_simpson
8558546.jpg,lisa_simpson
8576053.jpg,chief_wiggum
85799.jpg,homer_simpson
8595250.jpg,kent_brockman
860405.jpg,moe_szyslak
8610312.jpg,chief_wiggum
8617079.jpg,chief_wiggum
8617721.jpg,moe_szyslak
8624981.jpg,abraham_grampa_simpson
8625775.jpg,moe_szyslak
8643601.jpg,milhouse_van_houten
8644190.jpg,bart_simpson
8648409.jpg,abraham_grampa_simpson
8678198.jpg,bart_simpson
8681178.jpg,krusty_the_clown
8682796.jpg,moe_szyslak
8686533.jpg,lisa_simpson
8695186.jpg,moe_szyslak
8695274.jpg,ned_flanders
8704266.jpg,chief_wiggum
8705981.jpg,lisa_simpson
8707530.jpg,lenny_leonard
8710528.jpg,lisa_simpson
8712217.jpg,lisa_simpson
8724500.jpg,comic_book_guy
8781638.jpg,moe_szyslak
8803318.jpg,ned_flanders
8817167.jpg,charles_montgomery_burns
882920.jpg,edna_krabappel
8849646.jpg,marge_simpson
8857595.jpg,bart_simpson
8861032.jpg,charles_montgomery_burns
8873883.jpg,ned_flanders
8874093.jpg,ned_flanders
8904092.jpg,ned_flanders
8908405.jpg,homer_simpson
8941503.jpg,krusty_the_clown
894774.jpg,krusty_the_clown
8950310.jpg,lisa_simpson
8970637.jpg,lenny_leonard
8977757.jpg,bart_simpson
8988576.jpg,milhouse_van_houten
8988711.jpg,charles_montgomery_burns
899129.jpg,milhouse_van_houten
9003122.jpg,milhouse_van_houten
9015949.jpg,edna_krabappel
9022688.jpg,abraham_grampa_simpson
9023555.jpg,ned_flanders
9023619.jpg,moe_szyslak
9026007.jpg,bart_simpson
9035589.jpg,lisa_simpson
9040507.jpg,comic_book_guy
9080260.jpg,abraham_grampa_simpson
9081672.jpg,lisa_simpson
9103856.jpg,edna_krabappel
9131404.jpg,charles_montgomery_burns
9144488.jpg,krusty_the_clown
9144937.jpg,ned_flanders
9147059.jpg,moe_szyslak
91555.jpg,moe_szyslak
9155719.jpg,moe_szyslak
9159556.jpg,charles_montgomery_burns
9180117.jpg,moe_szyslak
9184668.jpg,bart_simpson
9184703.jpg,homer_simpson
9188306.jpg,apu_nahasapeemapetilon
9205399.jpg,charles_montgomery_burns
9207128.jpg,marge_simpson
9211155.jpg,lisa_simpson
9215748.jpg,kent_brockman
9234455.jpg,marge_simpson
9251110.jpg,charles_montgomery_burns
9255108.jpg,abraham_grampa_simpson
9276963.jpg,comic_book_guy
9277305.jpg,krusty_the_clown
9280975.jpg,moe_szyslak
9288040.jpg,kent_brockman
